,track_id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
157,7LjEZ54M9mss22VC0JdaPW,Calaveras y Diablitos,Los Fabulosos Cadillacs,0.762,0.37,9,-9.562,1,0.0773,0.502,9.39e-05,0.175,0.865,92.895,262680
158,4jR6F4pGMhui8B6AbW5dBb,Rock para los Dientes,Patricio Rey y sus Redonditos de Ricota,0.469,0.957,9,-5.684,0,0.0525,0.0209,0.000106,0.151,0.524,109.212,209760
159,7BReW8giquNDlJ0JhzDsjS,Son Para Tu Boca,Alex Cuba,0.889,0.503,4,-9.626,1,0.0496,0.149,1.53e-06,0.064,0.964,120.002,188530
160,1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,155973
161,4ywqbmXHZTF0SvWX23rUxZ,La negrita,Café Tacvba,0.743,0.54,4,-14.591,1,0.0501,0.556,9.26e-05,0.0922,0.781,100.022,184800
162,6y2DHyCYf6azhUfXmnuH6w,Question!,System Of A Down,0.207,0.973,4,-3.21,0,0.185,0.00083,0.0158,0.318,0.364,180.683,200600
163,618X9Viet4Bli058EL23WF,Nocturnal Me,Ghost,0.427,0.794,9,-7.933,1,0.043,0.0434,0.347,0.228,0.273,83.041,313693
164,11WZXXvGyrtUBp15TtojxA,Tentative,System Of A Down,0.304,0.962,1,-2.076,0,0.0988,0.0448,0.0,0.37,0.0792,158.576,216533
165,6kiASFX63DwJ7grwKG2HUX,Seven Pillars of Wisdom,Sabaton,0.429,0.98,11,-4.923,0,0.166,0.00295,1.38e-06,0.0555,0.222,152.002,182000
166,0mK6UUHnQi0Jhu0IB319LO,Wolfpack,Sabaton,0.351,0.742,6,-7.389,0,0.0384,0.00396,0.0,0.0846,0.169,79.041,355653
167,6IUulsT700R8yCrpbwKyoY,Versailles,Sabaton,0.388,0.884,7,-7.243,0,0.0556,0.0787,1.48e-05,0.186,0.406,82.032,254000
168,7m2ZeXTKhW8e4MYEIYh2pT,Christmas Truce,Sabaton,0.327,0.94,9,-6.778,0,0.0637,0.00472,0.0,0.184,0.223,185.977,318000
169,0zL2CizOnEyMoT90JIZ8FF,Mummy Dust,Ghost,0.505,0.948,0,-4.861,1,0.0502,0.000565,0.852,0.298,0.373,160.02,247373
170,6ypKaenmVXMCXvlkfYOpjf,Raise Your Horns,Amon Amarth,0.458,0.873,5,-5.336,1,0.0439,6.05e-05,0.737,0.0664,0.551,164.984,263760
171,3RptaQ5Xb8WvtpItZ2f9Hi,Snuff,Slipknot,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147
172,0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,255467
173,6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie (feat. Jay-Z),Justin Timberlake,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,326280
174,5jaEobaW0naP6FP2GnQuY5,Lástima,María Cristina Plata,0.559,0.425,6,-7.451,0,0.251,0.863,0.0,0.0712,0.716,159.511,158560
175,05Zcw1sWmSu3wfbaLTeosp,Y sólo se me ocurre amarte,Alejandro Sanz,0.677,0.843,11,-6.039,0,0.0279,0.429,1.25e-05,0.973,0.768,145.965,277227
176,21qFnCMlOrxY38Ti9ChiUL,Boquita Pintada,Paté de Fuá,0.824,0.643,5,-5.996,1,0.0302,0.48,0.0403,0.0375,0.852,130.01,207347
177,08Tzy57uT2EvJegmSeL9Lr,Muñeca,Paté de Fuá,0.727,0.317,7,-6.381,1,0.0468,0.873,0.0,0.0601,0.656,109.927,197000
178,38IAhOlw8Zyr9Xd299W6np,Invitación al Vals,Paté de Fuá,0.606,0.441,4,-9.008,1,0.0459,0.803,0.000153,0.159,0.578,174.958,143000
179,6tT7NZT9kUGcntWb7yFX0C,En el Aire,Nonpalidece,0.756,0.448,9,-9.712,1,0.133,0.109,6.56e-06,0.05,0.846,151.976,257975
180,6pNETFQDBxm9jdCkE3Kgjd,Lo Mismo Que a Usted,Paté de Fuá,0.454,0.501,7,-6.994,0,0.0326,0.344,0.000681,0.108,0.667,113.107,216250
181,3gmiphDMP56OXxJiWcJwKS,Madre Querida,Paté de Fuá,0.729,0.611,0,-8.419,0,0.0285,0.71,0.00274,0.0549,0.928,125.022,253453
182,5GQjRWnX7yBlqdZ11YqgSS,Estos Celos,Paté de Fuá,0.756,0.68,1,-7.239,1,0.0312,0.427,0.267,0.128,0.94,110.036,209402
183,47jv81dOwBzrAbYgQfs5u0,Nena,Paté de Fuá,0.605,0.782,8,-8.543,1,0.0988,0.347,0.000205,0.113,0.937,196.163,159342
184,4MYOJ2AhfzdoPAjwHg79LS,Dos en la ciudad,Fito Paez,0.635,0.632,7,-8.769,1,0.0305,0.0205,8.09e-05,0.197,0.547,103.022,342160
185,6GNb2K8Mvgk2B9HWdWVig5,Falso Olvido,Paté de Fuá,0.563,0.27,0,-11.002,1,0.0277,0.934,0.00503,0.0925,0.21,72.138,258873
186,5O1Mq9CcdMDzwiUWW9BuyL,Sofía-Polka Rag - En Vivo,Paté de Fuá,0.57,0.641,10,-8.385,0,0.034,0.671,0.792,0.752,0.773,179.882,212693
187,4OjJAGDDZTLlTNeOMBl7UM,Volare (Nel Blu di Pinto di Blu),Gipsy Kings,0.627,0.801,4,-11.433,1,0.0487,0.609,7.32e-06,0.373,0.926,116.102,218520
188,6pmPcW9Ka2O7Ylt3iQjNnY,Celoso y Desubicado,Paté de Fuá,0.704,0.555,2,-5.813,1,0.027,0.586,5.21e-06,0.0346,0.919,137.482,224520
189,0zdStaztxQnLV8ota0HtLb,El Soñador,Paté de Fuá,0.68,0.75,4,-9.382,0,0.0277,0.701,0.251,0.223,0.952,134.988,251987
190,2GsHCl1lWd7SoUmwGEB7Uj,A los Que Volveremos,IZAL,0.628,0.638,7,-5.351,1,0.0299,0.537,0.0,0.0595,0.484,141.914,159000
191,5rwwOujLopGmy2G6YhRHiK,Pánico Práctico,IZAL,0.499,0.517,0,-5.648,1,0.0403,0.568,0.0,0.173,0.4,89.635,232813
192,5i8t9meXI9cHmO7bJ3fhcB,Agujeros de Gusano,IZAL,0.604,0.725,7,-7.045,1,0.0693,0.0875,5.25e-05,0.0868,0.0622,157.952,245253
193,3iaj0MtII6VPVhwQa4eeX3,Qué Bien,IZAL,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,273893
194,72wNM7VYxTZ1PawCKzfTZx,La Mujer de Verde,IZAL,0.507,0.73,7,-5.66,1,0.0514,0.187,5.14e-06,0.0843,0.244,151.965,304573
195,4hTXeWayUVMwoz6v1CviSN,Copacabana,IZAL,0.62,0.81,9,-7.194,0,0.0485,0.0093,4.51e-06,0.207,0.512,144.924,216566
196,26TZQLuvWAbwFnyP5jztSN,Sabor a Puya,Gaitas y Tambores,0.644,0.922,5,-5.94,0,0.263,0.0768,2.06e-06,0.3,0.63,82.491,170387
197,6lzPl29puTw0eUL7A572C2,Con la Puya Yo Vengo,La Banda De Nayo Con Las Estrellas Del Folklor,0.705,0.795,4,-2.712,0,0.136,0.337,0.0,0.144,0.945,95.386,168070
198,03yOJIZIY64hqWFVPSZqkM,Dragons,Caravan Palace,0.71,0.905,4,-5.691,0,0.083,0.011,0.653,0.192,0.683,124.052,245507
199,3rqKUR1noIHXudreJF7OcU,Baby You're Mine,Mano Negra,0.644,0.974,1,-10.488,0,0.0854,0.073,6.69e-05,0.242,0.746,136.79,176133
200,2f0PzcbeiVUU3LykMbFASO,Ronde de nuit,Mano Negra,0.593,0.911,9,-10.216,0,0.0577,0.0141,2.5e-05,0.0464,0.472,121.236,177707
201,71RODgm9lQXZPIu4JzCARj,Skate U,Snarky Puppy,0.526,0.648,1,-8.293,0,0.125,0.305,0.902,0.681,0.47,179.917,414413
202,1jUMNoLhnrD3c8iWncVFSr,Juan Pachanga,Rubén Blades,0.573,0.831,5,-5.823,0,0.0379,0.603,0.00308,0.212,0.846,111.44,373560
203,03JOvKukhn5U5TDtXB0kJv,Nunca Me Voy a Transformar En Ti,Caifanes,0.576,0.868,9,-5.967,1,0.0467,0.205,0.0163,0.0894,0.88,143.725,185800
204,4YKBYzHTtBZA2P12N5VomO,Perdí Mi Ojo de Venado,Caifanes,0.521,0.927,6,-5.782,0,0.0505,0.00296,0.0683,0.357,0.697,167.378,271400
205,0iFlO6zAJQf5tAwScQXWOx,Amanece,Caifanes,0.55,0.926,9,-5.343,1,0.0535,0.21,0.000205,0.567,0.414,109.797,193760
206,0UY0JLj9kxOlgF6FHogCmX,Mala Vida,Mano Negra,0.591,0.813,9,-9.205,0,0.0402,0.187,1.82e-05,0.372,0.818,128.7,174973
207,17ASXCVH7zxBHC8P1dThon,Pobre de Ti,Tijuana No!,0.369,0.829,4,-8.503,0,0.176,0.0238,7.47e-05,0.0875,0.329,186.969,282120
208,59UINV3c9gQ4bzgXbMf9aS,Para Que No Digas Que No Pienso en Ti,Caifanes,0.71,0.741,2,-10.726,1,0.0746,0.141,0.0,0.0825,0.922,139.948,235227
209,6cVHu0HmKo4oEOSOqooTa3,La Negra Tomasa - Bilongo - Versión Tropical,Caifanes,0.53,0.683,2,-7.13,1,0.0313,0.234,0.311,0.274,0.694,174.441,472400
210,5mB0MGsRfKZALHrXjnktCK,La Célula Que Explota,Caifanes,0.425,0.479,2,-12.22,1,0.0419,0.44,0.000109,0.378,0.279,123.217,215867
211,5LGEeGRTgcYI2KHRYcJLdc,Prométeme,Monsieur Periné,0.694,0.775,8,-5.696,1,0.177,0.561,2.9e-05,0.111,0.707,89.988,189077
212,1B39BHhI6MFw76hMAUHvR1,Près De Toi,Monsieur Periné,0.495,0.345,0,-6.594,1,0.032,0.88,4.53e-06,0.109,0.32,121.939,253192
213,0oZpTPwSX5hWLLihllUPLk,Nada,Monsieur Periné,0.722,0.732,1,-6.104,1,0.105,0.654,2.19e-05,0.113,0.481,97.99,233547
214,3Hu3EPU5S3ftac3ulsEw7d,Gimme A Chance,Dreamer Isioma,0.718,0.663,9,-7.499,1,0.0956,0.0114,0.00173,0.317,0.532,101.004,211876
215,6SOKP7c0p9FBWVlY7xPK4R,Over My,KaEl,0.547,0.48,9,-15.571,1,0.0608,0.869,0.0109,0.1,0.641,175.976,180024
216,6q2zT7E0nsAhLggEVeCv96,Cortada en la Frente,Méne,0.537,0.704,8,-4.99,1,0.0661,0.0284,0.0,0.132,0.297,165.942,179277
217,62tGzw9OJOwDcjPBnMPCuj,No More Lies,Thundercat,0.602,0.835,10,-4.573,0,0.0413,0.0921,6.43e-05,0.138,0.496,97.992,327218
218,0X95YZY5tGIxfx5k5XnfVL,Éramos Todos Felices,Teleradio Donoso,0.588,0.887,9,-6.263,0,0.0324,0.0597,0.000293,0.148,0.94,155.089,253058
219,5WpAoK1u49GziJTqkzheL5,Bailar y Llorar,Teleradio Donoso,0.729,0.572,9,-7.363,0,0.0339,0.00702,0.116,0.18,0.851,126.978,229983
220,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160
221,6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800
222,4tbMuNMqsH536ovfXw5bOd,Holding Patterns,Rise Against,0.333,0.984,2,-3.186,1,0.161,0.000976,2.91e-06,0.287,0.284,199.983,209627
223,2gDJhVspNZPpCEyzR9zOY0,The Numbers,Rise Against,0.253,0.963,8,-4.191,0,0.269,0.00434,0.0,0.239,0.324,156.245,299947
224,5G3zN7LhZzHwD6RSLbPAUk,Monarch,Rise Against,0.392,0.99,1,-3.608,0,0.101,0.000429,0.0,0.387,0.468,94.16,212333
225,0T2s6fdO3RgZY2bPltwNJr,Pain Mgmt,Rise Against,0.272,0.978,3,-2.984,0,0.102,0.000427,1.04e-06,0.186,0.426,125.147,222173
226,5hISmTJXBXdOes4htbUhGk,Wolf Totem,The HU,0.557,0.718,8,-8.504,1,0.0415,0.0888,0.0511,0.661,0.49,172.039,338000
227,3VnBhHJdT7p05Wtenu4fmt,Mr. Highway's Thinking About The End,A Day To Remember,0.301,0.916,10,-6.218,0,0.0919,0.000132,1.84e-05,0.293,0.451,150.091,255827
228,4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),The Weeknd,0.6,0.567,9,-7.269,0,0.033,0.00621,8.73e-06,0.495,0.0951,119.043,268235
229,7DWcsVW8sZQZIx1609UoEN,Foxy,Superlitio,0.722,0.696,11,-8.055,0,0.0558,0.00771,0.00445,0.0749,0.762,150.052,287236
230,5P75HquAu7iKHhsjM658sB,Damn (You’ve Got Me Saying) - East & Young Remix,Galantis,0.721,0.972,1,-1.241,1,0.145,0.00148,6.48e-06,0.849,0.741,121.963,166230
231,1GOCK6Pr1oXFQUpqNVSTZ9,Ojalá,Juanes,0.582,0.794,5,-6.95,1,0.033,0.000898,0.0,0.145,0.667,125.011,193360
232,6pD0ufEQq0xdHSsRbg9LBK,un x100to,Grupo Frontera,0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,194563
233,6gLkmtXYQHitabChjGfiqy,GLBTM (Studio Outtakes) [Edit],Daft Punk,0.7,0.68,9,-10.386,0,0.0273,0.00121,0.794,0.31,0.334,119.038,158790
234,7hOXiS6kDP4vYIh9DBsNgK,Flake,Jack Johnson,0.758,0.654,5,-10.98,1,0.04,0.662,0.0197,0.199,0.962,97.657,281749
235,79Y552nQD34Lv4T9vdhsJf,Amapola,Sanalejo,0.674,0.704,11,-6.346,1,0.0383,0.151,0.0,0.104,0.588,128.068,222880
236,7ELjxe9nMMcICWguiN1IyU,Guaricha,Sanalejo,0.747,0.842,0,-7.001,1,0.0319,0.000761,0.0,0.0516,0.887,120.796,181427
237,5RwFqezt0bsIgWmjTfOY9j,Mirando Al Sur,Sanalejo,0.625,0.642,7,-8.148,0,0.0764,0.369,6.7e-06,0.131,0.948,162.964,227707
238,0vofZf1IK7jgKiC4Hshlop,Mala Pa Mi,Sanalejo,0.7,0.552,0,-9.218,1,0.0596,0.025,3.99e-06,0.0403,0.886,90.919,190079
239,7AoROkMQpKuUsJuNzmBykU,Flor Nocturna,Sanalejo,0.654,0.565,7,-7.438,1,0.0297,0.102,0.0,0.12,0.579,131.014,226293
240,4eZg9Nmjf9kjsawOv5NyU1,La Playa,Sanalejo,0.715,0.771,0,-5.2,1,0.0421,0.288,0.00213,0.107,0.909,140.085,176455
241,4wBTx7qgGxcqcbyojmwzVO,La Negra Tomasa,Calle Vapor,0.801,0.776,4,-7.378,1,0.123,0.766,0.000134,0.118,0.875,103.947,287479
242,4xBGFG4pHD5hstJQDACxlQ,La Cosa Mala,El Niño y la Verdad,0.813,0.914,9,-2.919,0,0.0542,0.652,1.55e-05,0.0527,0.903,97.548,346267
243,2M7UyTe0VK3xaR85UNfgmz,Mi China Colombiana,Tromboranga,0.797,0.76,5,-5.415,0,0.0635,0.303,0.0,0.0557,0.965,98.603,287329
244,2j6lcIKWJDHReWRp1Sbfcz,Guachipupa,Mayito Rivera,0.791,0.849,5,-6.502,1,0.0517,0.55,8.37e-05,0.0746,0.961,100.064,255080
245,0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256
246,2hhVlIZmGEGfNeVIYnMUAG,The Sun,Myd,0.779,0.605,5,-7.294,0,0.0315,0.758,0.665,0.0918,0.735,126.031,208947
247,59mBIMw5eSIRG6U2vqBMOY,Majesty,Ghost,0.515,0.843,7,-4.654,1,0.0359,0.000652,0.00277,0.0904,0.541,94.997,324373
248,0e0VwnPz0jVqov6z5SVVqr,Respite On The Spitalfields,Ghost,0.223,0.868,2,-3.755,0,0.0363,0.00509,1.47e-05,0.287,0.275,159.619,402760
249,31RTFPrB7wmYBhlkM2ILXG,Sugar,System Of A Down,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,153800
250,1ivW2dMacQpwAoc9olT6UJ,Ragoo,Kings of Leon,0.741,0.764,2,-5.94,1,0.0301,0.0377,2.59e-06,0.0927,0.771,102.008,181133
251,4SjOxVdKCnuX2pSXG68ChM,Fans,Kings of Leon,0.416,0.721,4,-6.222,1,0.0366,0.0256,6.11e-05,0.141,0.354,103.96,216400
252,2GJ8aSnidsI7oMHuG6idE2,Stormy Weather,Kings of Leon,0.5,0.814,2,-5.47,1,0.0409,0.022,0.77,0.0677,0.465,125.441,222267
253,3Fc5OiXuy3pgmLLdoDQqjX,Red Morning Light,Kings of Leon,0.528,0.797,9,-5.387,1,0.044,0.0792,0.0,0.327,0.877,160.848,179427
254,40e9kU9Wd4vbedqSA7Io4n,Notion,Kings of Leon,0.433,0.887,4,-5.111,1,0.047,0.00597,2.87e-05,0.119,0.426,142.968,180840
255,06ClI3XK2FPR5uP8tPcFS1,Around The World,Kings of Leon,0.575,0.854,1,-5.847,0,0.0362,0.000252,0.676,0.351,0.587,113.075,214040
256,48Jhybk2ZpPrnFb3oXdh6Z,Don't Matter,Kings of Leon,0.412,0.88,2,-5.122,1,0.0368,1.13e-05,0.00211,0.282,0.845,154.642,170267
257,5cm47Nc1MWBVIkRFaXxvHY,Reverend,Kings of Leon,0.448,0.815,0,-5.951,0,0.0361,0.0867,0.686,0.316,0.217,124.808,234080
258,28POcTYQKfkjz6qTIvtjG1,On Call,Kings of Leon,0.307,0.791,7,-5.408,1,0.119,0.0285,0.000804,0.395,0.141,193.356,201800
259,1BfRdnfPYrni7zj4ANodBX,Don't Let Me Get Me - Radio Edit,P!nk,0.624,0.85,0,-4.754,0,0.0756,0.00234,0.0,0.0621,0.615,98.525,210693
260,5hfP8cKSzpfBisP3R24cAy,Forever,HAIM,0.773,0.867,0,-4.595,1,0.0634,0.145,0.000339,0.105,0.586,118.008,245800
261,1PA14CUHy7pwikmVZCCuj7,Queda en Esta Noche,Los Caligaris,0.587,0.898,2,-6.162,0,0.0395,0.00216,3.39e-06,0.17,0.906,167.996,149269
262,0HX7LlPbsSMcEicmYMtOLt,Como la Primera Vez,Los Violadores,0.264,0.954,2,-4.429,1,0.0781,0.00131,0.0,0.271,0.766,182.305,185413
263,7CgoQHvMEgePFAzSwWSPFh,Walking On Sunshine,Katrina & The Waves,0.623,0.934,10,-4.985,1,0.0371,0.00128,0.0111,0.041,0.966,110.0,220755
264,0ZFJpY6hELA21Y5d5YmdlR,Night Fever - 2009 Remastered Version,Bee Gees,0.728,0.791,1,-7.324,0,0.0248,0.0261,0.000939,0.0811,0.896,109.123,212267
265,3htVOUt4zoFthJhqtJMGTo,Blue Suede Shoes - Remastered,Elvis Presley,0.545,0.714,2,-5.659,1,0.0562,0.675,2.52e-06,0.121,0.952,94.784,119600
266,0RzhMHIsFMbOGh0oWDvNNK,Waterloo,ABBA,0.441,0.926,2,-4.736,1,0.046,0.423,3.38e-06,0.235,0.779,147.564,168827
267,1BqnZOkYJbvYLOhN0qPJDm,Ma Baker,Boney M.,0.746,0.76,2,-6.009,0,0.105,0.0342,2.18e-05,0.31,0.902,128.976,276080
268,0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733
269,14bUqUj1EUnQabWeAqnj39,Tequila (Original),The Champs,0.532,0.961,10,-4.056,1,0.0522,0.0519,0.905,0.0738,0.753,90.647,130320
270,4c3gImEhDIspAQ2Ekc8vD4,Don't You Know,Snarky Puppy,0.516,0.648,10,-12.071,1,0.0756,0.415,0.00418,0.692,0.437,159.934,643545
271,6pDVjCUA3B1vg9waKutAsv,Attention,The Weeknd,0.671,0.428,4,-7.052,0,0.124,0.688,0.000182,0.119,0.362,148.04,197653
272,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147
273,75P61qDL1jMCHW13Su8bee,Black Betty,Caravan Palace,0.832,0.948,4,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,189957
274,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453
275,7HbmkNTRsA8WI4aHc6yPQY,Mujer Divina,Joe Cuba Sextet,0.673,0.498,5,-6.434,0,0.0477,0.771,0.000173,0.0749,0.631,99.291,295080
276,7mpGs6DDQ2kpNZr9Pmvpo6,La Noche Mas Linda,Adalberto Santiago,0.885,0.73,5,-9.373,1,0.0385,0.83,0.276,0.2,0.964,152.022,343771
277,1rxjCGtwxNRJksenGiJbCW,Tumbakutun,"Pete ""El Conde"" Rodriguez",0.603,0.799,2,-3.968,0,0.0589,0.724,0.00737,0.00572,0.962,115.915,289387
278,60Fl49DuNUh6LIUwHM7Mni,Cachondea,Fruko Y Sus Tesos,0.814,0.883,7,-8.441,1,0.049,0.185,0.000917,0.289,0.915,113.842,297333
279,1wqcz6WD9CS73BXxXHYt2v,Wabble-Cha,Joe Cuba Sextet,0.812,0.458,5,-12.666,1,0.045,0.861,2.05e-05,0.0541,0.904,115.221,146680
280,2vMvitDH9MLigSsxpEVzIN,Moving Mountains,Disclosure,0.35,0.609,4,-8.567,0,0.117,0.319,1.83e-05,0.108,0.369,147.924,335966
281,4OrP6aSkeN4Ukd70ktcdZM,Life in Pieces,Howard Harper-Barnes,0.449,0.249,0,-15.665,1,0.0353,0.659,0.959,0.111,0.129,150.267,190672
282,1f6ZoZeirpFWvvkOvKR3ct,Aeropuerto,2 minutos,0.275,0.95,4,-3.998,1,0.106,0.000855,3.17e-05,0.233,0.441,219.627,194770
283,5vF5JqvpoeRmh1Yj188ZNA,Un velero llamado Libertad,2 minutos,0.453,0.955,8,-4.363,1,0.0536,0.000143,0.0874,0.0408,0.648,104.258,214573
284,1bFAfIkEvBAw2f0oIH9Kb9,Contrabando de Amor,2 minutos,0.379,0.964,0,-4.348,1,0.0657,0.127,0.0,0.106,0.691,170.794,217587
285,6pdd2WHmNBThzIXMWFXc52,Las Piedras Rodantes,2 minutos,0.526,0.956,7,-4.687,1,0.0456,0.000838,0.0,0.426,0.689,113.042,134133
286,13u9fFfHqCGaqxHDxKC6mG,Yellow Days,Frank Sinatra,0.521,0.266,8,-13.329,1,0.0366,0.519,5.81e-06,0.114,0.262,78.212,298173
287,3XEtw7t4V5sfd2vtkp0ql7,Smooth Operator - Single Version,Sade,0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693
288,0nQq0gmq7gcOWyLGrtqu8Z,Pretend,Nat King Cole,0.37,0.169,10,-16.673,1,0.0331,0.938,1.77e-06,0.103,0.291,83.265,165240
289,1GkuzZBJuqZF3lIUbrVYrW,Too Young,Nat King Cole,0.251,0.28,8,-8.407,1,0.03,0.929,0.000238,0.145,0.126,100.65,193160
290,6L1Q8KqXtAu0VOiUQ3PQvh,Ain't Misbehavin',Louis Armstrong,0.71,0.308,7,-9.38,0,0.0494,0.852,0.00117,0.0722,0.828,134.502,171333
291,322lfNO1RYZJLNECcdMqtQ,Almendra,Ruben Gonzalez,0.709,0.237,7,-16.606,1,0.0597,0.664,0.885,0.0862,0.619,122.303,592960
292,3Vw30qPlWkaHM6dzqIowFe,Nadie Es Perfecto,Patricio Rey y sus Redonditos de Ricota,0.405,0.954,9,-6.365,1,0.0567,0.0015,0.00124,0.334,0.904,160.311,142960
293,02ZtIbjdZKpvdeUNmY0LWp,El Pibe de los Astilleros,Patricio Rey y sus Redonditos de Ricota,0.618,0.699,0,-5.696,1,0.0275,0.0109,0.00022,0.26,0.61,112.33,212400
294,0HQMAExgp4BiKGq6UM3u9X,Todo un Palo,Patricio Rey y sus Redonditos de Ricota,0.478,0.866,5,-5.254,1,0.0348,0.0117,0.0303,0.415,0.542,119.543,440560
295,04w8gONnFBDA75VEXUAuWo,Música para Pastillas,Patricio Rey y sus Redonditos de Ricota,0.627,0.734,4,-7.627,0,0.0332,0.0318,0.00993,0.205,0.604,116.243,274827
296,1gom5NgPAZQOjpVLyh4HML,Ya No Sos Igual,2 minutos,0.469,0.447,10,-13.073,0,0.0615,0.000162,0.000121,0.49,0.922,114.559,182667
297,12guUhwhDzAlmzccdi9Yzo,"1, 2, Ultraviolento",Los Violadores,0.431,0.895,2,-6.315,1,0.0747,0.00733,7.7e-06,0.11,0.593,177.538,252453
298,44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,Foo Fighters,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,231480
299,2GMxZG66qfjm00IvSm9kdl,Pluma,Caravan Palace,0.761,0.77,0,-3.525,0,0.0365,0.725,0.0776,0.184,0.772,110.018,185993
300,0K8ML5cB3rGmNe1oOVTXPo,Melancolia,Caravan Palace,0.71,0.688,6,-6.622,1,0.0305,0.656,1.62e-06,0.0972,0.768,136.032,243387
301,0yTbImzG8hlOJEzpAWkhGC,Me Voy a Ir,Jenny And The Mexicats,0.734,0.616,7,-6.23,1,0.171,0.087,0.0,0.326,0.874,89.992,200680
302,7pELXfqANfpuEgVQhL6kDS,Elemental,Al Joseph,0.452,0.829,4,-12.163,0,0.0591,1.49e-05,0.776,0.227,0.362,145.063,430497
303,2ht5zHY5EJYjNdvwLQpkz0,Journey Through,Steve Lukather,0.233,0.576,0,-7.977,1,0.0385,0.0117,0.219,0.1,0.0993,160.102,354974
304,0Qj7PB41b6XgkApKPwDy1r,Ego Death (feat. Steve Vai),Polyphia,0.655,0.763,2,-5.202,0,0.0526,0.0374,0.678,0.0703,0.445,128.028,350086
305,7MDfNYdpdohHjmFsYK44KU,COMO UN G,ROSALÍA,0.496,0.13,7,-14.396,0,0.0415,0.962,8.15e-06,0.211,0.22,133.07,262200
306,4AHH9NSQXomtAgucYN9MSG,Punk,Girl Ultra,0.752,0.835,1,-7.755,0,0.0686,0.185,0.012,0.0678,0.559,91.495,193240
307,6Yj7Zhxt73uvwFFvzQXdxO,Flight's Booked,Drake,0.593,0.41,3,-13.097,0,0.0531,0.886,0.0993,0.115,0.201,122.584,254407
308,1W5zSvAeIXlw6odInPE4m5,Reverie,Polyphia,0.553,0.824,4,-5.261,0,0.055,0.00185,0.82,0.305,0.608,150.122,242694
309,0BE86KuNuUl4MHE5zZFR2V,Sweet Tea,Polyphia,0.334,0.963,10,-5.967,1,0.229,1.55e-05,0.864,0.327,0.438,195.067,260001
310,43kvE0evfgiatOSth0XyFa,Tooth and Claw,Animals As Leaders,0.277,0.967,7,-4.796,1,0.202,0.000546,0.834,0.354,0.253,150.037,263207
311,6gZhmhlrI2fBKWzcEgCIOw,Gestaltzerfall,Animals As Leaders,0.558,0.939,7,-6.402,1,0.0584,0.00173,0.797,0.111,0.195,110.008,286360
312,0ajJYhORqGaKmQDMkmFu84,Conflict Cartography,Animals As Leaders,0.265,0.982,7,-4.529,1,0.179,6.51e-05,0.839,0.21,0.373,139.65,300080
313,527GSISK0TFtGuUnscgS5y,Los Tangueros,Orquesta Del Plata,0.79,0.84,11,-7.659,0,0.0379,0.0404,0.628,0.117,0.378,127.583,312520
314,0dRlYMVZVSW6MBpeP5mH71,Montserrat,Orquesta Del Plata,0.719,0.599,7,-9.146,1,0.0364,0.0061,0.867,0.124,0.422,120.007,310120
